task,query_id,corpus_id,pident,evalue,bitscore
arch,D3SQW0,A6GXW4,26.613,2.76e-17,77.4
arch,D3SQW0,B5YIM0,28.897,3.76e-17,78.6
arch,D3SQW0,Q2S580,31.783,2.77e-16,75.9
arch,D3SQW0,Q9KMX5,24.9,4.07e-15,72.4
arch,D3SQW0,B8E2P6,28.627,3.23e-14,69.7
arch,D3SQW0,Q2RGI2,33.88,6.99e-14,68.9
arch,D3SQW0,O67377,28.996,2.18e-13,67.4
arch,D3SQW0,Q8PBP3,28.125,1.31e-11,61.2
arch,D3SQW0,Q833Y3,24.771,6.99e-11,59.3
arch,D3SQW0,Q2G2P8,24.675,5.93e-09,53.5
arch,D3SQW0,D1BAA5,29.231,6.37e-09,53.9
arch,D3SQW0,B1YJJ2,39.796,1.24e-08,52.4
arch,D3SQW0,P94368,30.556,3.36e-08,51.2
arch,D3SQW0,Q7VU32,31.481,1.69e-07,49.3
arch,D3SQW0,Q5F8G9,26.877,1.76e-07,49.3
arch,D3SQW0,Q83CM5,28.293,4.35e-07,48.5
arch,D3SQW0,P37391,32.02,5.95e-07,48.1
arch,D3SQW0,Q7NIE6,30.522,1.57e-06,46.6
arch,D3SQW0,P56176,39.062,6.21e-05,42.0
arch,D3SQW0,Q9CIU7,24.645,8.97e-05,40.8
arch,D3SQW0,Q893Q9,30.0,0.000135,40.4
arch,D3SQW0,Q8NSS3,26.016,0.000291,39.7
arch,D3SQW0,C4L8H9,31.579,0.000723,38.1
arch,D3SQW0,Q186F4,29.412,0.001,37.7
arch,D3SQW0,A5I421,31.395,0.001,37.4
arch,D3SQW0,Q8Y6R2,22.556,0.002,37.0
arch,D3SQW0,A2RKJ5,27.0,0.005,35.4
arch,D3SQW0,Q8FTH7,32.836,0.097,31.6
arch,D3SQW0,B0SE82,24.49,0.13,31.2
arch,D3SQW0,Q6A9C5,27.66,0.19,30.8
arch,D3SQW0,B8J4C1,27.586,0.36,30.0
arch,D3SQW0,Q8DQD2,25.112,0.45,29.6
arch,D3SQW0,C0QAT7,29.07,0.83,28.9
arch,D3SQW0,B3W782,28.421,0.86,28.9
arch,D3SQW0,B2GBV7,33.333,0.9,28.5
arch,D3SQW0,A7Z794,34.211,1.2,28.1
arch,D3SQW0,Q7VHT1,42.553,1.4,28.1
arch,D3SQW0,Q1IPF0,38.71,2.5,27.3
arch,D3SQW0,Q8R807,31.765,2.7,26.9
arch,D3SQW0,B2TQ14,29.293,2.8,26.9
arch,D3SQW0,Q03GM6,25.61,3.0,26.9
arch,D3SQW0,B8ICE5,29.07,4.8,26.6
arch,D3SQW0,Q1LTV6,31.707,5.6,26.2
arch,D3SQW0,B2INA6,22.84,5.8,26.2
arch,D3SQW0,B2RIL9,28.571,5.9,25.8
arch,D3SQW0,Q74BL5,34.694,6.2,25.8
arch,D3SQW0,B3CQC3,30.952,7.7,25.8
arch,D4GPU7,D0VWQ1,27.542,4.74e-17,78.2
arch,D4GPU7,B2THN0,46.341,0.034,33.9
arch,D4GPU7,B1I4Z1,34.783,0.55,30.0
arch,D4GPU7,A0LV52,39.623,1.1,28.9
arch,D4GPU7,C0QS40,28.155,3.6,27.3
arch,D4GPU7,A0M5T1,24.107,4.8,26.9
arch,D4GPU7,Q9KRB2,33.333,4.9,26.9
arch,D4GPU7,Q8EWK9,52.381,8.3,25.8
arch,D4GQN4,Q6A6N1,32.787,0.025,32.7
arch,D4GQN4,C4ZF78,24.719,2.6,27.3
arch,D4GQN4,B4S2K9,35.714,5.8,26.6
arch,D4GQN4,Q5WGC3,25.263,8.1,25.8
arch,D4GQN4,Q493B4,31.373,9.6,25.8
arch,D4GQN4,O69768,28.814,9.7,25.8
arch,D4GQN7,B5YF84,35.185,0.36,29.6
arch,D4GQN7,A5UUL3,30.612,3.9,26.6
arch,D4GQN7,Q75FQ8,27.273,7.2,26.2
arch,D4GQN7,Q1D1K4,43.75,7.2,25.8
arch,D4GQN7,Q67KF8,36.364,7.7,26.2
arch,D4GQN7,C0QPF0,37.037,9.3,25.8
arch,D4GQN7,A1S6D4,50.0,9.8,25.4
arch,D4GQN8,Q1CW46,30.4,7.88e-05,44.3
arch,D4GQN8,F2XG53,36.842,0.008,38.1
arch,D4GQN8,Q8REH4,31.343,0.33,32.7
arch,D4GQN8,A9FD62,24.409,0.56,31.6
arch,D4GQN8,Q1CW46,40.0,0.77,31.6
arch,D4GQN8,Q8YU96,35.849,1.0,30.8
arch,D4GQN8,A4XYX3,26.882,1.8,30.0
arch,D4GQN8,Q49ZD9,30.159,2.1,29.6
arch,D4GQN8,B8I814,37.5,2.8,29.3
arch,D4GQN8,B0B9H0,25.676,3.2,29.3
arch,D4GQN8,Q04NF4,34.211,3.5,29.3
arch,D4GQN8,P39574,32.203,5.1,28.5
arch,D4GQN8,A4IP00,47.059,5.5,28.5
arch,D4GQN8,A1KSI5,35.185,8.3,28.1
arch,D4GQN8,A1KB60,28.571,8.8,27.3
arch,D4GQN9,A9WB45,30.0,4.4,26.2
arch,D4GQP0,Q2RHR1,39.877,1.45e-89,269.0
arch,D4GQP0,Q8RED1,35.866,2.26e-87,264.0
arch,D4GQP0,B5YL10,38.788,6.2e-87,263.0
arch,D4GQP0,Q0SUG8,37.879,1.69e-82,251.0
arch,D4GQP0,Q2RW61,26.667,1.07e-31,119.0
arch,D4GQP0,Q2RL66,26.846,6.94e-28,109.0
arch,D4GQP0,Q53W21,26.102,1.53e-23,97.1
arch,D4GQP0,Q8F874,28.708,9.23e-22,90.9
arch,D4GQP0,P9WPJ5,22.006,4.87e-20,87.4
arch,D4GQP0,B5YJS2,25.725,9.9e-18,80.5
arch,D4GQP0,A0Q5Y4,21.825,1.1e-14,71.6
arch,D4GQP0,Q8KB21,29.231,0.002,37.7
arch,D4GQP0,F7V5D5,22.892,0.002,37.4
arch,D4GQP0,Q9KBR3,31.944,0.32,30.8
arch,D4GQP0,C0QXM0,27.16,3.1,27.3
arch,D4GQP0,Q8R807,23.881,4.4,26.9
arch,D4GQP0,A2RCN4,24.359,5.2,26.6
arch,D4GQP0,B3QMT1,39.13,6.5,26.2
arch,D4GQP1,A0Q5Y5,30.0,9.25e-10,48.9
arch,D4GQP1,Q9X2B6,36.364,5e-09,47.0
arch,D4GQP1,Q8RED2,30.769,5.49e-08,44.7
arch,D4GQP1,Q0RE94,35.065,1.04e-07,43.5
arch,D4GQP1,Q2RHR2,25.556,5.59e-07,41.6
arch,D4GQP1,A9WFZ7,32.857,5.5e-06,38.9
arch,D4GQP1,Q53VV6,31.081,4.33e-05,37.0
arch,D4GQP1,Q6ZEI1,27.174,0.001,32.7
arch,D4GQP1,B5YJS4,37.5,0.003,32.0
arch,D4GQP1,Q6ZEC6,41.86,0.05,28.9
arch,D4GQP1,Q2RY12,30.159,0.12,27.7
arch,D4GQP1,Q72WF4,27.143,0.16,27.3
arch,D4GQP1,B1I4M2,32.5,0.22,27.3
arch,D4GQP1,P0DC99,40.0,0.41,26.9
arch,D4GQP1,P47650,22.078,0.66,26.2
arch,D4GQP1,A5FRZ7,31.707,6.8,23.5
arch,D4GQP1,O67163,44.118,8.5,23.1
arch,D4GQP1,Q8EU99,35.593,9.3,23.1
arch,D4GS06,Q59939,42.513,1.17e-106,316.0
arch,D4GS06,Q9RWB2,44.444,1.43e-105,313.0
arch,D4GS06,Q59977,42.744,1.77e-103,309.0
arch,D4GS06,P27660,40.872,1.39e-94,285.0
arch,D4GS06,P26491,39.344,1.5499999999999998e-89,273.0
arch,D4GS06,P42457,40.519,6.13e-79,247.0
arch,D4GS06,P51034,35.385,4.58e-68,219.0
arch,D4GS06,P56062,32.808,1.4e-55,186.0
arch,D4GS06,B8I602,29.825,0.34,30.8
arch,D4GS06,Q02001,38.095,1.4,28.9
arch,D4GS06,Q5WT87,26.154,1.5,28.9
arch,D4GS06,Q6A7G0,29.032,5.4,26.9
arch,D4GS06,Q4FNH4,40.0,6.8,26.9
arch,D4GS06,Q2P100,41.379,8.4,26.6
arch,D4GS06,Q9K0C6,35.484,9.4,25.8
arch,D4GST8,G5EBD7,35.866,4.2199999999999997e-67,211.0
arch,D4GST8,O66553,24.837,0.54,29.6
arch,D4GST8,A9NGK6,38.889,0.64,29.6
arch,D4GST8,Q5PA93,54.167,0.75,29.3
arch,D4GST8,Q07637,28.409,1.0,28.9
arch,D4GST8,A6LP59,40.0,1.2,28.5
arch,D4GST8,Q9KPQ9,24.211,2.0,27.7
arch,D4GST8,P0A9L8,24.242,2.4,27.7
arch,D4GST8,A1SCM2,38.889,2.7,27.7
arch,D4GST8,B3DYQ6,30.882,2.7,27.7
arch,D4GST8,Q9RUF5,38.462,3.6,27.3
arch,D4GST8,P27876,35.714,3.9,26.9
arch,D4GST8,B1AJ46,28.125,4.3,26.6
arch,D4GST8,Q9KXR8,41.026,6.4,26.2
arch,D4GST8,Q2SBH1,30.508,7.9,25.8
arch,D4GST8,P54893,43.478,9.0,25.8
arch,D4GST8,Q47PQ7,24.59,9.6,25.8
arch,D4GTL3,Q9KSC2,39.759,3.18e-38,136.0
arch,D4GTL3,P0A9G6,32.584,6.52e-29,114.0
arch,D4GTL3,O50078,25.926,6.05e-11,61.6
arch,D4GTL3,P46831,27.919,1.15e-10,60.8
arch,D4GTL3,P46831,37.363,4.95e-08,52.4
arch,D4GTL3,O51291,31.579,0.44,30.0
arch,D4GTL3,A5IDI1,40.909,1.8,27.3
arch,D4GTL3,Q2LUC0,23.077,2.3,28.1
arch,D4GTL3,B2KC76,27.536,2.4,28.1
arch,D4GTL3,P59806,27.16,2.4,28.1
arch,D4GTL3,A6LU50,43.478,3.3,27.3
arch,D4GTL3,Q8ESU5,22.881,3.9,27.3
arch,D4GTL3,Q8R806,27.907,5.1,26.6
arch,D4GTL3,Q8RET9,25.714,6.2,26.6
arch,D4GTL3,Q7VGJ2,37.5,6.4,26.6
arch,D4GTL3,B3EUM2,30.233,6.4,26.2
arch,D4GTL3,P37143,35.294,6.9,26.6
arch,D4GTL3,B5Y8B7,32.143,8.2,26.2
arch,D4GTL3,A3CP10,26.316,9.4,26.2
arch,D4GTL3,A3DDV7,26.966,9.4,26.2
arch,D4GTL3,A0Q5Q7,41.379,9.9,26.2
arch,D4GTV9,Q8NSP8,30.045,9.78e-23,93.6
arch,D4GTV9,A7N2M2,40.0,0.75,29.3
arch,D4GTV9,Q2W9D1,26.543,1.6,28.1
arch,D4GTV9,B9EB27,36.842,4.8,26.6
arch,D4GTV9,Q6MR11,32.609,6.3,26.2
arch,D4GUK1,Q9X1X1,31.325,1.59e-19,92.0
arch,D4GUK1,Q7NG51,28.287,6.86e-14,73.9
arch,D4GUK1,Q7ZAK1,31.25,6.89e-13,70.9
arch,D4GUK1,E1X022,27.103,1.64e-12,69.7
arch,D4GUK1,B8GZ28,29.688,3.11e-12,68.6
arch,D4GUK1,P51834,23.95,3.15e-12,68.6
arch,D4GUK1,Q8REH4,22.661,1.96e-09,59.7
arch,D4GUK1,P73340,26.486,2.51e-09,59.3
arch,D4GUK1,Q6N1B7,25.571,4.07e-09,58.5
arch,D4GUK1,A9II65,26.316,7.29e-09,57.8
arch,D4GUK1,Q24U48,24.48,1.55e-08,56.6
arch,D4GUK1,Q81ZL2,23.113,3.03e-08,55.8
arch,D4GUK1,Q7UQV4,26.263,4.7e-08,55.1
arch,D4GUK1,Q88WJ9,26.404,6.21e-08,54.7
arch,D4GUK1,O66878,27.528,7.51e-08,54.3
arch,D4GUK1,Q8KBS6,36.667,3.28e-07,52.4
arch,D4GUK1,A3PMS2,30.168,6.16e-07,51.2
arch,D4GUK1,Q1D2R5,28.975,1.37e-06,50.4
arch,D4GUK1,Q24U48,27.23,1.62e-06,50.1
arch,D4GUK1,Q5H054,35.106,4.82e-06,48.5
arch,D4GUK1,A9II65,26.549,6.6e-06,48.1
arch,D4GUK1,Q81ZL2,23.56,8.02e-06,47.8
arch,D4GUK1,P9WGF2,35.294,1.17e-05,47.4
arch,D4GUK1,P41508,19.866,1.22e-05,47.0
arch,D4GUK1,B8GZ28,27.374,1.25e-05,47.0
arch,D4GUK1,P41508,21.927,2.67e-05,45.8
arch,D4GUK1,Q604U6,23.371,3.25e-05,45.8
arch,D4GUK1,Q88WJ9,26.943,3.96e-05,45.4
arch,D4GUK1,Q1D2R5,23.019,7.5e-05,44.7
arch,D4GUK1,P9WGF2,29.762,8.17e-05,44.3
arch,D4GUK1,C4ZJU1,24.702,0.0001,44.3
arch,D4GUK1,B9E1H0,37.143,0.000161,43.5
arch,D4GUK1,Q7NG51,34.483,0.000212,43.1
arch,D4GUK1,B8CW13,23.564,0.000222,43.1
arch,D4GUK1,Q1INB1,23.902,0.001,40.8
arch,D4GUK1,Q1INB1,25.062,0.003,39.7
arch,D4GUK1,Q7UQV4,23.944,0.005,38.5
arch,D4GUK1,Q5H054,24.478,0.005,38.5
arch,D4GUK1,Q7ZAK1,25.185,0.006,38.5
arch,D4GUK1,Q0SWH9,44.444,0.01,37.0
arch,D4GUK1,P47540,28.916,0.011,37.4
arch,D4GUK1,P47540,26.344,0.012,37.4
arch,D4GUK1,Q49ZD9,28.283,0.016,36.2
arch,D4GUK1,Q1INB1,33.766,0.022,36.6
arch,D4GUK1,Q4A5A4,34.177,0.12,33.5
arch,D4GUK1,P51834,23.478,0.14,33.9
arch,D4GUK1,Q6F1W4,31.034,0.2,32.7
arch,D4GUK1,Q7ZAK1,27.711,0.21,33.1
arch,D4GUK1,Q7UQV4,40.625,0.24,33.1
arch,D4GUK1,Q8REH4,25.61,0.42,32.3
arch,D4GVF7,Q2YAA3,35.714,2.37e-99,311.0
arch,D4GVF7,A0RMD1,31.429,2.46e-91,289.0
arch,D4GVF7,B2V8J2,36.517,5.91e-91,288.0
arch,D4GVF7,Q5LH50,33.704,1.72e-86,276.0
arch,D4GVF7,A1VGE5,25.854,0.16,32.7
arch,D4GVF7,B8DTW3,29.762,0.24,32.3
arch,D4GVF7,C4LID5,33.333,0.87,30.0
arch,D4GVF7,Q47DK0,50.0,4.3,28.1
arch,D4GVF7,Q7VW08,36.508,4.4,28.1
arch,D4GVF7,Q55793,27.5,4.4,28.1
arch,D4GVF7,Q4FND9,25.984,4.6,28.1
arch,D4GVF7,Q97KN0,36.364,5.3,27.7
arch,D4GVF7,A0QJI1,27.679,6.2,27.3
arch,D4GVF7,A1BD33,26.829,6.7,27.7
arch,D4GVF7,P56176,25.455,9.0,26.9
arch,D4GVF7,Q2N6X5,24.516,9.2,26.9
arch,D4GVF7,C0QFS1,22.0,9.8,26.9
arch,D4GW50,B5YIK6,34.975,2.9e-35,122.0
arch,D4GW50,A1WZ95,37.313,2.0300000000000002e-29,107.0
arch,D4GW50,B4U969,31.553,8.82e-29,105.0
arch,D4GW50,Q9AF21,33.929,0.51,29.3
arch,D4GW50,B2J6F7,40.0,0.95,28.5
arch,D4GW50,O32106,26.984,2.0,27.7
arch,D4GW50,P75464,26.596,3.0,26.9
arch,D4GW50,Q058C9,23.077,3.5,26.9
arch,D4GW50,Q8Y8D3,31.25,3.6,26.6
arch,D4GW50,Q89AG3,33.333,7.0,25.8
arch,D4GWR6,Q9FD71,27.792,4.2700000000000004e-33,126.0
arch,D4GWR6,Q1MQB1,22.321,0.17,32.0
arch,D4GWR6,A2BZD8,29.06,1.3,29.3
arch,D4GWR6,Q2SSZ1,28.571,4.5,27.7
arch,D4GWR6,Q2JPU4,28.571,5.6,27.3
arch,D4GWR6,Q6F1R6,33.333,5.8,27.3
arch,D4GWR6,P13227,38.889,6.7,26.9
arch,D4GWR6,P27477,32.468,7.1,26.9
arch,D4GWR6,Q48AT5,28.723,7.4,26.9
arch,D4GYE0,P0AB72,25.904,1.75e-21,91.7
arch,D4GYE0,Q55664,28.803,3.4e-21,90.9
arch,D4GYE0,O68249,22.917,0.26,30.8
arch,D4GYE0,O83639,25.41,0.84,29.3
arch,D4GYE0,P0A9L8,31.944,2.1,28.1
arch,D4GYE0,C4Z1Z8,36.364,3.0,27.7
arch,D4GYE0,A9WT63,43.75,3.0,27.7
arch,D4GYE0,A5IHM9,30.0,5.0,26.9
arch,D4GYE0,Q38ZL9,26.804,5.1,26.6
arch,D4GYE0,Q7VF98,39.286,5.3,26.9
arch,D4GYE0,A6V7X3,30.556,7.3,26.6
arch,D4GYE0,Q8EST0,33.333,8.3,26.2
arch,D4GYE0,A0L4J3,39.286,8.8,26.2
arch,D4GYE0,A9BHQ6,35.714,8.8,26.2
arch,D4GYE2,O83018,46.479,2.2199999999999997e-152,447.0
arch,D4GYE2,Q89B04,33.156,5.91e-121,367.0
arch,D4GYE2,P47668,39.504,9.18e-120,363.0
arch,D4GYE2,O51508,33.569,5.99e-109,335.0
arch,D4GYE2,Q9KZP1,41.652,4.11e-92,291.0
arch,D4GYE2,P23536,36.275,3.1199999999999997e-74,245.0
arch,D4GYE2,O84340,27.458,1.96e-55,194.0
arch,D4GYE2,Q55905,27.166,4.6300000000000005e-31,126.0
arch,D4GYE2,O67899,33.168,3.97e-21,95.9
arch,D4GYE2,O67899,30.769,8.07e-10,59.7
arch,D4GYE2,P34038,34.615,0.000412,41.2
arch,D4GYE2,Q47XB4,28.07,0.62,30.4
arch,D4GYE2,D3EBC1,30.909,0.64,30.8
arch,D4GYE2,A9FRF5,40.476,2.9,28.9
arch,D4GYE2,Q3B5E3,35.185,3.1,28.5
arch,D4GYE2,A5FIZ1,31.707,3.9,27.7
arch,D4GYE2,Q2S415,28.03,5.4,28.1
arch,D4GYE2,O51396,26.891,5.7,27.7
arch,D4GYE2,Q47RX0,33.333,6.7,27.3
arch,D4GYE3,O50515,45.122,2.39e-13,58.2
arch,D4GYE3,P08877,36.145,7.48e-13,56.6
arch,D4GYE3,O83598,36.585,1.58e-11,53.5
arch,D4GYE3,Q9HVV2,33.75,1.77e-11,53.1
arch,D4GYE3,P75061,33.333,4.64e-09,47.0
arch,D4GYE3,Q87DQ0,30.488,8.14e-09,46.6
arch,D4GYE3,Q84F84,32.099,3.31e-08,44.7
arch,D4GYE3,Q89B03,26.19,6.13e-07,41.6
arch,D4GYE3,O51507,27.027,3.3e-06,39.7
arch,D4GYE3,P45611,27.778,7.88e-06,38.9
arch,D4GYE3,Q9Z9E4,22.619,0.074,28.5
arch,D4GYE3,O84341,21.519,0.18,27.3
arch,D4GYE3,Q9RUN0,37.255,0.53,26.6
arch,D4GYE3,Q87AQ6,27.941,0.78,26.2
arch,D4GYE3,Q2S158,50.0,1.0,25.8
arch,D4GYE3,C1F6U2,30.769,1.4,25.4
arch,D4GYE3,Q5FFZ5,31.707,3.8,24.3
arch,D4GYE3,Q2S3R3,68.75,7.6,23.1
arch,D4GYE3,Q2LQC2,39.13,8.5,23.1
arch,D4GYE6,O31714,32.258,1.84e-41,144.0
arch,D4GYE6,O51575,32.246,6.28e-41,142.0
arch,D4GYE6,Q9KM71,30.547,6.42e-38,135.0
arch,D4GYE6,P44330,32.542,5.01e-32,119.0
arch,D4GYE6,P23354,35.424,2.88e-24,98.2
arch,D4GYE6,P23386,31.29,1.5199999999999998e-23,96.3
arch,D4GYE6,P45416,36.957,6.22e-08,51.2
arch,D4GYE6,Q53W83,37.037,0.000131,40.8
arch,D4GYE6,P44482,30.952,0.001,37.7
arch,D4GYE6,P50845,37.879,0.018,34.3
arch,D4GYE6,Q1D359,26.891,0.35,30.4
arch,D4GYE6,A1VY70,39.024,0.92,28.9
arch,D4GYE6,Q55725,26.087,1.9,28.1
arch,D4GYE6,A8EXW3,32.258,2.5,27.3
arch,D4GYE6,A9KC67,29.167,3.1,26.9
arch,D4GYE6,B2ULE2,23.926,3.2,27.3
arch,D4GYE6,Q8D245,20.958,3.5,27.3
arch,D4GYE6,P42457,41.379,3.6,27.3
arch,D4GYE6,P54472,34.884,4.7,26.9
arch,D4GYE6,Q7UHW3,35.897,6.4,26.6
arch,D4GYE6,B6YQJ0,25.301,7.5,25.8
arch,D4GYE6,Q2NJF5,32.0,9.6,26.2
arch,D4GYM0,P27477,28.283,4.34e-31,116.0
arch,D4GYM0,A9KGX9,31.884,0.71,29.3
arch,D4GYM0,Q2S2A5,28.0,0.95,28.9
arch,D4GYM0,P95333,53.333,6.2,26.2
arch,D4GYM0,O67377,36.111,7.1,26.2
arch,D4GYM0,B7KCF5,26.984,7.4,26.2
arch,D4GYW6,O30391,37.671,6.99e-51,176.0
arch,D4GYW6,Q8CWX8,38.722,6.78e-49,172.0
arch,D4GYW6,P10121,35.955,1.3599999999999999e-46,166.0
arch,D4GYW6,Q726P7,36.331,2.88e-46,165.0
arch,D4GYW6,O67066,41.206,1.4800000000000002e-43,157.0
arch,D4GYW6,Q89B28,31.522,1.9700000000000002e-43,155.0
arch,D4GYW6,Q6MTB9,32.971,2.97e-43,155.0
arch,D4GYW6,A9CHH2,34.657,2.11e-42,154.0
arch,D4GYW6,O25458,34.672,4.15e-42,149.0
arch,D4GYW6,P73930,36.996,1.36e-41,152.0
arch,D4GYW6,Q9RS67,36.957,4.94e-41,147.0
arch,D4GYW6,O33010,36.545,1.18e-38,143.0
arch,D4GYW6,P75362,31.737,1.34e-37,138.0
arch,D4GYW6,O32861,31.818,7.74e-37,136.0
arch,D4GYW6,Q9Z6T7,34.951,9.28e-36,132.0
arch,D4GYW6,O05948,28.467,4.47e-34,127.0
arch,D4GYW6,Q8G736,31.707,1.5100000000000002e-31,123.0
arch,D4GYW6,Q9K7H6,30.0,0.19,31.6
arch,D4GYW6,Q2RMW1,27.119,0.63,29.6
arch,D4GYW6,P29811,32.143,0.9,29.6
arch,D4GYW6,Q1D5J6,38.636,1.3,29.6
arch,D4GYW6,A5IL32,31.667,2.3,28.1
arch,D4GYW6,P0C0R0,29.688,2.6,28.5
arch,D4GYW6,A5VKU8,36.957,3.0,27.7
arch,D4GYW6,Q9RXG4,40.625,3.8,28.1
arch,D4GYW6,Q98QM8,36.17,6.8,26.9
arch,D4GYW6,Q46366,40.0,8.4,26.9
arch,D4GYW6,Q3A504,29.348,9.6,26.6
arch,D4GYW6,A1SRV2,33.333,9.8,26.6
arch,D4GYZ1,A1TAP4,33.333,4.85e-15,71.2
arch,D4GYZ1,C7R403,28.743,2.03e-14,69.3
arch,D4GYZ1,A6W970,30.899,9.05e-14,67.4
arch,D4GYZ1,P30539,23.256,0.094,32.0
arch,D4GYZ1,Q0BW99,21.93,3.6,26.9
arch,D4GYZ1,O84340,38.235,3.7,26.9
arch,D4GYZ1,C0ZKI1,40.0,4.3,26.6
arch,D4GYZ1,Q136H9,32.759,5.4,25.8
arch,D4GYZ1,Q9X5M1,29.787,8.2,25.8
arch,D4GYZ1,C5BMG6,32.353,8.4,25.8
arch,D4GYZ1,B8FBE8,30.435,8.6,25.8
arch,D4GZ88,C1AAD9,48.052,2.42e-100,295.0
arch,D4GZ88,Q2S0L2,45.455,2e-75,232.0
arch,D4GZ88,C0ZBP8,38.486,9.99e-67,210.0
arch,D4GZ88,Q8DT90,36.61,3.3400000000000003e-63,201.0
arch,D4GZ88,O07896,36.688,3.12e-59,190.0
arch,D4GZ88,B1YLU8,37.417,2.8400000000000002e-58,187.0
arch,D4GZ88,Q5WGC3,35.786,7.47e-56,182.0
arch,D4GZ88,Q8DKE4,36.503,1.18e-55,184.0
arch,D4GZ88,B3WE54,34.091,1.39e-55,181.0
arch,D4GZ88,Q04EZ9,33.542,1.1999999999999999e-54,179.0
arch,D4GZ88,O51696,30.547,1.48e-50,168.0
arch,D4GZ88,Q89NF8,39.373,2.4599999999999997e-46,157.0
arch,D4GZ88,Q47PQ7,35.843,5.1799999999999995e-46,156.0
arch,D4GZ88,A1U2M9,32.476,3.55e-45,154.0
arch,D4GZ88,B9E6P2,27.907,9.01e-45,152.0
arch,D4GZ88,Q2FY67,30.584,1.0600000000000001e-44,152.0
arch,D4GZ88,Q97IQ6,30.405,8e-44,150.0
arch,D4GZ88,B9KYQ3,35.315,1.95e-41,144.0
arch,D4GZ88,A9KSU3,31.488,2.41e-41,144.0
arch,D4GZ88,Q89ZN1,32.566,4.6e-40,140.0
arch,D4GZ88,B6IRV8,36.601,1.12e-39,139.0
arch,D4GZ88,Q11TT4,29.773,5.54e-39,137.0
arch,D4GZ88,A8MGK0,29.474,7.540000000000001e-37,132.0
arch,D4GZ88,Q1IA50,33.657,6.300000000000001e-36,130.0
arch,D4GZ88,Q9Z9F6,27.636,2.3300000000000002e-31,117.0
arch,D4GZ88,A6WFU4,35.636,1.1799999999999999e-23,97.1
arch,D4GZ88,A4T2G4,27.083,2.18e-09,55.5
arch,D4GZ88,Q9RXP0,25.574,2.85e-09,55.5
arch,D4GZ88,Q31GI3,26.63,0.14,32.0
arch,D4GZ88,P47385,50.0,0.3,30.8
arch,D4GZ88,B4RYN2,40.816,0.57,29.6
arch,D4GZ88,A4YK54,31.148,1.6,28.5
arch,D4GZ88,P9WPY5,27.35,2.4,27.7
arch,D4GZ88,P54122,54.545,7.5,26.6
arch,D4GZ88,Q9ABG6,39.474,9.3,25.8
arch,D4GZM5,A0A0H3GM48,32.184,9.07e-05,40.8
arch,D4GZM5,Q1GTS7,24.409,0.61,29.6
arch,D4GZM5,B1GZ43,25.532,1.0,28.9
arch,D4GZM5,C0QRQ2,32.075,1.4,28.1
arch,D4GZM5,Q6ME13,24.59,2.5,27.7
arch,D4GZM5,A5EXU4,24.528,3.6,26.9
arch,D4GZM5,Q9KF46,28.302,5.3,26.6
arch,D4H018,Q03QH9,26.19,0.22,28.1
arch,D4H018,C0ZG90,26.829,0.94,26.6
arch,D4H018,P72720,35.484,1.4,26.2
arch,D4H018,Q2NJE3,26.23,2.0,25.8
arch,D4H018,Q9PPV2,31.111,2.3,25.8
arch,D4H018,B1HQB9,30.556,2.8,25.4
arch,D4H018,B6YQD4,19.718,3.0,25.4
arch,D4H018,B0B7Q0,31.373,3.7,25.0
arch,D4H018,Q818M5,35.135,4.9,24.6
arch,D4H018,P47631,34.375,5.6,24.6
arch,D4H018,B0K2E8,34.286,6.7,24.3
arch,D4H018,Q1WTA4,25.0,7.8,23.9
arch,D4H018,Q1ISJ1,23.913,7.8,23.9
arch,D5VRM1,P10390,38.148,4.04e-68,217.0
arch,D5VRM1,P27714,38.516,2.3899999999999997e-67,217.0
arch,D5VRM1,Q8XHE4,23.671,0.43,30.4
arch,D5VRM1,Q9PQE0,23.353,1.1,28.5
arch,D5VRM1,A8GV42,42.222,2.1,27.7
arch,D5VRM1,Q9X1X6,24.859,2.4,27.7
arch,D5VRM1,B5YJY3,29.688,2.5,27.7
arch,D5VRM1,O34676,24.691,3.0,27.3
arch,D5VRM1,Q9WYN9,24.576,4.9,26.6
arch,D5VRM1,A5FSN4,29.032,6.0,25.8
arch,D5VRM1,Q3Z9A4,34.091,6.2,26.2
arch,D5VRM1,P75423,34.375,6.7,26.6
arch,D5VRM1,P56690,25.0,7.3,26.6
arch,D5VRM1,Q3Z731,57.143,7.9,26.2
arch,D5VRM1,Q829W8,42.308,8.1,26.2
arch,D9PYS9,Q64MG2,36.126,5.1500000000000005e-27,99.4
arch,D9PYS9,Q3A2Y7,33.854,4.25e-26,97.1
arch,D9PYS9,P58995,32.222,9.24e-25,93.6
arch,D9PYS9,A9NGK2,31.183,1.04e-24,93.6
arch,D9PYS9,Q83FA3,30.151,1.5899999999999999e-24,93.2
arch,D9PYS9,B2A6I7,30.928,2.6699999999999998e-24,92.8
arch,D9PYS9,A9BTA7,33.838,5.74e-24,91.7
arch,D9PYS9,Q83FT2,30.851,8.359999999999999e-23,88.6
arch,D9PYS9,P64305,33.168,7.68e-22,86.7
arch,D9PYS9,B5YEU3,35.638,1.6400000000000002e-21,85.5
arch,D9PYS9,Q8RC29,33.168,1.91e-21,85.1
arch,D9PYS9,B1ZXD5,35.176,3.6700000000000006e-21,84.3
